State,District,population,population_proper,Location,EnergySource,WaterConsumption,SGD %,AQI,AQI_Bucket,Waste Type,Disposal Method,Recycling Rate (%),Cost of Waste Management (₹/Ton)
Punjab,Amritsar,3383456,2141290.203,Suburban,Mixed,494786365.5,88.3,284,Very Poor,Mixed,Recycling,12.41435469,
Dadra and Nagar Haveli and Daman and Diu,Silvassa,999212,661388.6615,Rural,Solar,300028230.6,68.6,45,Good,Biodegradable,Incineration,80.49493378,
Andhra Pradesh,Visakhapatnam,7994632,7412918.667,Suburban,Thermal,39264753.89,74.9,163,Very Poor,Mixed,Incineration,42.87731646,
Tamil Nadu,Coimbatore,6137717,5004414.054,Urban,Wind,469673821,77.7,173,Very Poor,Mixed,Incineration,56.91658611,
Delhi,New Delhi,3560501,3048160.038,Rural,Solar,280113155.6,92.3,282,Poor,Mixed,Recycling,54.3298716,
Puducherry,Puducherry,9290912,8077382.911,Urban,Solar,379230059.2,61.9,209,Good,Mixed,Composting,69.2761612,
Sikkim,Gangtok,1724502,1430240.995,Rural,Wind,281801858.2,74.2,258,Satisfactory,E-Waste,Incineration,30.09752505,
Gujarat,Surat,7208129,4873298.005,Suburban,Mixed,402809751.1,81.1,242,Good,Biodegradable,Recycling,74.79317257,
Ladakh,Leh,1721706,1335344.717,Suburban,Mixed,200504458.8,83.2,375,Satisfactory,Non-Biodegradable,Landfill,43.30646383,
Dadra and Nagar Haveli and Daman and Diu,Diu,4956320,4066631.779,Urban,Wind,20757105.22,66.5,289,Severe,Mixed,Composting,45.39861877,
Gujarat,Ahmedabad,1277546,1042839.651,Suburban,Thermal,289186158.8,77.7,316,Satisfactory,Biodegradable,Incineration,79.4311398,
Uttarakhand,Haridwar,6472996,4437135.764,Rural,Hydro,155307081,55.3,206,Severe,Non-Biodegradable,Composting,18.63859876,
Arunachal Pradesh,Tawang,9879416,6066033.982,Rural,Mixed,413786907.1,54.6,130,Very Poor,Biodegradable,Landfill,41.76183492,
Mizoram,Lunglei,7144467,4702111.877,Urban,Solar,178520927.4,60.6,172,Very Poor,Mixed,Landfill,26.99450323,
Andhra Pradesh,Guntur,8727968,6603687.1,Rural,Thermal,243249840,47.7,112,Poor,Biodegradable,Composting,89.04150833,
Chandigarh,Chandigarh,8510564,7922192.914,Urban,Wind,204444033.3,61.8,242,Good,Biodegradable,Composting,45.06368769,
Sikkim,Gangtok,7236190,6560194.493,Suburban,Thermal,338106490.3,63.9,152,Very Poor,Biodegradable,Composting,53.25428273,
West Bengal,Howrah,5408096,4415975.842,Suburban,Thermal,469512335.6,65.6,386,Good,E-Waste,Recycling,56.24523277,
Ladakh,Leh,9267886,6770377.661,Rural,Mixed,175389748.2,48.6,354,Poor,Non-Biodegradable,Composting,37.58434354,
Uttar Pradesh,Noida,5843945,4007847.799,Suburban,Hydro,147030257.6,61.9,296,Severe,Biodegradable,Recycling,73.4034004,
Puducherry,Puducherry,2589093,1585386.433,Rural,Wind,21256471.23,68.8,358,Poor,Biodegradable,Recycling,84.90374721,
Karnataka,Bengaluru,7667558,5384212.971,Urban,Solar,170847605.6,76.5,149,Severe,Biodegradable,Landfill,51.88756212,
Gujarat,Surat,7472867,6796013.904,Rural,Wind,155457215.1,86,347,Good,Mixed,Landfill,28.21198284,
West Bengal,Darjeeling,5263392,3311756.853,Suburban,Wind,337527214.6,94.9,112,Very Poor,Non-Biodegradable,Composting,75.33397094,
Tripura,Agartala,1210472,954522.918,Suburban,Hydro,2683068.03,73.7,387,Severe,E-Waste,Recycling,46.74244554,
Delhi,New Delhi,9148121,7974530.141,Suburban,Solar,277221093.6,88.7,329,Severe,E-Waste,Recycling,25.7217466,
Assam,Dibrugarh,433207,352048.4385,Rural,Hydro,245847036.8,45.1,40,Satisfactory,Non-Biodegradable,Landfill,77.92009732,
Ladakh,Kargil,876650,735801.7832,Urban,Mixed,381969298.5,52.4,277,Moderate,Biodegradable,Recycling,86.27156294,
Lakshadweep,Kavaratti,7545623,5015089.507,Urban,Wind,223879838.9,60.7,278,Moderate,E-Waste,Incineration,53.87612664,
Rajasthan,Udaipur,5358949,4187609.596,Suburban,Solar,139521237.5,69.3,72,Moderate,Mixed,Recycling,57.56354949,
Odisha,Rourkela,3254911,2215614.462,Urban,Hydro,400369118.9,87.4,149,Good,Mixed,Incineration,40.11665,
Rajasthan,Udaipur,1848483,1132877.981,Urban,Thermal,175682565.3,75.1,268,Good,Mixed,Incineration,44.35937065,
Maharashtra,Pune,89163,60096.43245,Suburban,Hydro,86629944.31,78.1,173,Severe,E-Waste,Recycling,80.19440064,
Jharkhand,Ranchi,4735553,3945308.343,Rural,Wind,34112046.95,94.8,110,Good,Non-Biodegradable,Incineration,14.71405188,
Gujarat,Ahmedabad,9922403,6616173.4,Urban,Mixed,329733156.7,67,162,Moderate,Biodegradable,Recycling,30.40128309,
Andaman and Nicobar Islands,Port Blair,5480738,4358921.937,Rural,Thermal,114602458.5,53.2,352,Good,Biodegradable,Composting,69.87022162,
Haryana,Faridabad,1628705,1290226.483,Rural,Solar,289322616,91,359,Poor,Non-Biodegradable,Composting,62.35877879,
Madhya Pradesh,Bhopal,8950013,7791868.373,Urban,Solar,491347808.2,41.7,134,Moderate,Biodegradable,Recycling,72.54430089,
Odisha,Bhubaneswar,864389,582832.1849,Urban,Solar,115598449.8,47,224,Satisfactory,E-Waste,Composting,54.98079034,
Karnataka,Hubballi,3689502,2812887.025,Urban,Wind,281686305.2,48.5,396,Severe,Non-Biodegradable,Incineration,66.45443929,
Arunachal Pradesh,Tawang,1911048,1713879.651,Rural,Hydro,52699000.15,41.6,158,Good,Biodegradable,Incineration,85.84562187,
Goa,South Goa,5725190,3905095.033,Urban,Wind,345883730,58,256,Very Poor,Non-Biodegradable,Incineration,54.9212055,
Andaman and Nicobar Islands,Port Blair,9908012,6778144.208,Rural,Solar,484127839.5,53.6,299,Severe,Mixed,Landfill,46.98868955,
Chhattisgarh,Raipur,2082461,1887945.68,Suburban,Wind,350849209.9,67.2,55,Very Poor,E-Waste,Incineration,25.86859445,
Chandigarh,Chandigarh,7510814,7112181.829,Rural,Mixed,62744932.76,55.2,286,Poor,E-Waste,Landfill,37.30536992,
Dadra and Nagar Haveli and Daman and Diu,Diu,3246663,2320774.677,Suburban,Thermal,484230938.3,75.5,74,Satisfactory,Non-Biodegradable,Incineration,30.66247511,
Uttarakhand,Nainital,6186368,4716519.946,Urban,Wind,52489358.02,63.1,378,Good,Mixed,Landfill,30.88894727,
Nagaland,Kohima,3887799,3320862.37,Urban,Thermal,499179963.8,76.8,373,Very Poor,Non-Biodegradable,Incineration,58.68425167,
Dadra and Nagar Haveli and Daman and Diu,Daman,3083059,2321387.359,Urban,Thermal,40655020.81,49.1,150,Satisfactory,Biodegradable,Landfill,36.17987276,
Meghalaya,Tura,554499,451816.206,Suburban,Solar,316070674.5,43.6,278,Good,Non-Biodegradable,Recycling,33.57505287,
Chhattisgarh,Bilaspur,3416058,2238716.444,Urban,Wind,325670900.8,43.8,46,Moderate,Mixed,Recycling,61.56239545,
Himachal Pradesh,Kangra,2673820,1976925.169,Rural,Mixed,74992067.92,56.7,261,Good,E-Waste,Incineration,22.8416507,
Lakshadweep,Kavaratti,4004249,2433650.997,Suburban,Solar,240485779.7,74.2,99,Very Poor,Non-Biodegradable,Composting,74.36319043,
Lakshadweep,Kavaratti,9973161,7105111.079,Rural,Solar,77611630.35,75.9,389,Good,Mixed,Landfill,34.24050827,
Dadra and Nagar Haveli and Daman and Diu,Silvassa,2564405,2280986.368,Suburban,Thermal,120034788.8,87.4,59,Poor,Non-Biodegradable,Recycling,40.65948218,
Delhi,New Delhi,5637266,4925467.739,Rural,Mixed,467275564.3,40.4,321,Poor,Biodegradable,Recycling,82.00726453,
Punjab,Patiala,7078111,5242810.363,Suburban,Solar,479166852.9,44.3,297,Severe,Biodegradable,Recycling,71.36526512,
Mizoram,Aizawl,749368,667384.3482,Urban,Mixed,181228774.8,64.9,229,Good,Biodegradable,Landfill,19.97914015,
Punjab,Ludhiana,932656,686561.4797,Suburban,Mixed,77533139.48,41.9,216,Severe,Biodegradable,Composting,88.86302844,
West Bengal,Kolkata,3201059,2447168.981,Urban,Mixed,156609179.1,67.8,225,Satisfactory,Non-Biodegradable,Landfill,35.59803768,
Rajasthan,Jodhpur,6038400,5220715.329,Rural,Thermal,457389523.7,73.9,114,Very Poor,Non-Biodegradable,Incineration,41.09278546,
Odisha,Rourkela,1294350,1143475.744,Urban,Thermal,211644220.5,43.3,116,Very Poor,Biodegradable,Incineration,74.9957379,
Assam,Guwahati,5600159,5186011.683,Suburban,Solar,320680910.9,71.5,109,Moderate,Mixed,Incineration,26.47799209,
Chandigarh,Chandigarh,9672299,8086242.134,Rural,Wind,1707309.79,54.3,55,Moderate,Non-Biodegradable,Recycling,76.36576282,
Chhattisgarh,Raipur,1751354,1610906.768,Urban,Hydro,178643154,47.3,52,Moderate,Non-Biodegradable,Landfill,49.03023932,
Goa,North Goa,1600358,1418184.112,Urban,Solar,327914788.5,78.4,61,Moderate,Mixed,Recycling,75.93683979,
Assam,Silchar,2717029,1817893.683,Suburban,Thermal,443003408.9,71.6,204,Good,Mixed,Composting,12.10393074,
Telangana,Warangal,7895999,5973736.491,Rural,Thermal,138381428.6,87.5,198,Moderate,Biodegradable,Landfill,13.42483914,
Andhra Pradesh,Kurnool,9208962,6229597.754,Suburban,Hydro,362736507.5,89.6,332,Severe,Biodegradable,Recycling,29.06965605,
Dadra and Nagar Haveli and Daman and Diu,Daman,3341744,2955901.239,Urban,Thermal,342733215.5,59.1,359,Moderate,Non-Biodegradable,Incineration,28.70815953,
Manipur,Imphal,4625431,4261606.707,Urban,Mixed,43762602.16,73.3,123,Poor,E-Waste,Landfill,79.10751459,
Nagaland,Kohima,2493606,1669217.716,Suburban,Solar,118196993.6,57.1,121,Moderate,E-Waste,Incineration,74.82203355,
Tamil Nadu,Coimbatore,8869967,7195414.315,Urban,Mixed,182285586.4,93.1,141,Satisfactory,Mixed,Landfill,71.16471042,
Andaman and Nicobar Islands,Port Blair,4525640,2923904.366,Suburban,Thermal,449753978.6,79.2,164,Very Poor,Non-Biodegradable,Incineration,73.54208674,
Sikkim,Gangtok,3879630,2897028.6,Suburban,Hydro,72705048.2,82.7,233,Severe,E-Waste,Landfill,30.60053754,
Telangana,Hyderabad,538910,367564.4984,Urban,Solar,335354355.3,82.1,56,Severe,Non-Biodegradable,Recycling,83.98946412,
Madhya Pradesh,Bhopal,8162004,7294013.26,Suburban,Solar,208351886.6,91.1,180,Severe,Mixed,Incineration,53.97266094,
Ladakh,Leh,3137553,2767346.283,Rural,Mixed,46251333.61,69.8,191,Good,Mixed,Incineration,11.56640246,
Sikkim,Namchi,8189554,5158738.154,Rural,Mixed,133557837.1,91,147,Very Poor,Mixed,Landfill,78.12915635,
Puducherry,Puducherry,7756920,4834202.508,Suburban,Solar,289955405.5,77.2,329,Good,Non-Biodegradable,Recycling,29.39033714,
Mizoram,Aizawl,3721512,3316261.27,Suburban,Hydro,60255450.9,81.5,44,Poor,Biodegradable,Incineration,43.53611533,
Sikkim,Namchi,5397055,4023897.18,Urban,Mixed,62273345.4,88.4,312,Poor,Biodegradable,Recycling,10.88546652,
Chhattisgarh,Bilaspur,9418880,6712902.317,Suburban,Mixed,152257058,66.9,260,Satisfactory,Mixed,Composting,59.43102359,
Tripura,Agartala,8693554,7150226.875,Suburban,Solar,51533963.87,45.5,336,Severe,Non-Biodegradable,Recycling,14.29530341,
Goa,South Goa,3571661,2385401.457,Suburban,Solar,112342462.9,66.2,80,Good,Biodegradable,Incineration,70.6145389,
Mizoram,Lunglei,3670867,2329236.734,Urban,Mixed,443595954.5,89,244,Good,E-Waste,Incineration,63.61562953,
Delhi,New Delhi,6085587,4858685.118,Suburban,Mixed,469676597.7,76.6,151,Satisfactory,Biodegradable,Composting,11.45331667,
Mizoram,Lunglei,1992630,1795686.845,Suburban,Thermal,252658311.8,63.7,360,Moderate,Non-Biodegradable,Recycling,32.43750907,
Ladakh,Leh,6345120,5270635.621,Urban,Wind,166481050.2,51.2,320,Satisfactory,Biodegradable,Composting,57.87141658,
Bihar,Muzaffarpur,4823792,4552043.687,Urban,Solar,172476744.7,75.4,154,Good,Non-Biodegradable,Landfill,85.92992352,
Maharashtra,Nagpur,848576,626607.0609,Urban,Hydro,10250967.57,51.2,270,Satisfactory,Mixed,Incineration,68.77391392,
Madhya Pradesh,Bhopal,5332499,3337854.79,Suburban,Hydro,18373219.95,92.2,130,Poor,E-Waste,Recycling,27.26560663,
Uttarakhand,Dehradun,8543883,7539607.083,Rural,Wind,121997073.7,46.2,78,Poor,Non-Biodegradable,Composting,88.4847034,
Telangana,Hyderabad,7911238,7507430.721,Rural,Thermal,483026620.9,55.1,315,Moderate,Biodegradable,Incineration,71.42853595,
Uttarakhand,Haridwar,5097708,4384865.243,Rural,Solar,209495299.1,53.6,347,Very Poor,E-Waste,Landfill,15.45979672,
Haryana,Faridabad,5402546,3250816.628,Urban,Wind,285412214,80.3,194,Severe,Non-Biodegradable,Recycling,49.73774578,
Rajasthan,Jodhpur,7410088,6169049.797,Suburban,Wind,52688768.97,75,57,Poor,E-Waste,Recycling,88.96415352,
Karnataka,Mysuru,5592199,4370723.671,Urban,Wind,222198151.7,43.1,230,Satisfactory,Mixed,Incineration,76.29493532,
Delhi,New Delhi,6863235,4159091.208,Urban,Wind,341400201.5,71.5,157,Severe,E-Waste,Landfill,56.89701689,
Uttarakhand,Haridwar,6065014,5475067.716,Suburban,Thermal,16153228.69,84.2,235,Poor,Mixed,Composting,12.75381494,
Uttarakhand,Haridwar,7799962,6438200.959,Suburban,Thermal,230634279.7,88.2,66,Poor,Biodegradable,Incineration,76.17867836,
Haryana,Panipat,2272024,2101691.719,Rural,Hydro,303564739.4,51.1,238,Very Poor,Mixed,Recycling,83.41757747,
Ladakh,Leh,8326654,7848767.317,Rural,Mixed,335607768.9,60.9,277,Poor,E-Waste,Recycling,63.03089636,
Kerala,Kozhikode,3924601,2973233.339,Urban,Thermal,403515685.5,80.1,393,Poor,Mixed,Incineration,51.6481514,
Puducherry,Puducherry,7354127,4866403.04,Suburban,Hydro,388735424.1,58.4,364,Poor,Biodegradable,Incineration,74.14371152,
Lakshadweep,Kavaratti,1181023,805551.1917,Rural,Mixed,276440328.6,66.2,323,Satisfactory,Non-Biodegradable,Composting,60.07309703,
Meghalaya,Shillong,7457868,5315627.902,Suburban,Wind,95438935.68,75.7,371,Poor,Biodegradable,Incineration,33.34942647,
Dadra and Nagar Haveli and Daman and Diu,Silvassa,5806398,4924212.727,Suburban,Hydro,5859004.98,78,109,Poor,Mixed,Incineration,79.1493509,
Arunachal Pradesh,Ziro,4711747,4339270.871,Suburban,Mixed,77959256.94,54,379,Moderate,Non-Biodegradable,Recycling,84.48021712,
Kerala,Kochi,6685812,5110359.999,Suburban,Solar,73670498.88,54.5,230,Satisfactory,E-Waste,Recycling,19.44753058,
Uttarakhand,Nainital,7046891,5950869.027,Rural,Thermal,440975046.8,66.8,358,Severe,Biodegradable,Incineration,22.80600823,
Mizoram,Aizawl,9566336,8320764.704,Urban,Thermal,346605261.1,77.4,117,Very Poor,Biodegradable,Incineration,63.30504529,
Punjab,Patiala,7671363,5204862.916,Suburban,Solar,276428136.7,51.6,227,Good,Mixed,Landfill,87.90966444,
Rajasthan,Jaipur,1496645,1084895.287,Urban,Hydro,489152928.4,41.2,54,Very Poor,Non-Biodegradable,Recycling,53.06423783,
Chandigarh,Chandigarh,964829,783506.9198,Rural,Thermal,380593438.9,93.2,320,Very Poor,Biodegradable,Landfill,49.58324093,
Punjab,Amritsar,2666621,2399440.349,Suburban,Hydro,147547364.8,58.9,142,Good,Mixed,Landfill,27.45462031,
Haryana,Panipat,4786101,2902051.435,Rural,Hydro,490968673,54.5,231,Moderate,Mixed,Recycling,89.20339974,
Nagaland,Dimapur,258254,191861.6902,Urban,Wind,210804778.4,59.1,98,Severe,Biodegradable,Composting,57.15865844,
Nagaland,Dimapur,9631969,8438113.912,Suburban,Mixed,307718587.9,83.3,191,Good,Biodegradable,Recycling,21.07312087,
Nagaland,Dimapur,3636516,2292651.558,Suburban,Solar,321589069.3,47.5,325,Poor,Mixed,Landfill,48.37644833,
Arunachal Pradesh,Itanagar,2277437,2097238.164,Suburban,Wind,122207739.7,93.3,154,Severe,E-Waste,Landfill,21.48022379,
Kerala,Kochi,822572,562971.4363,Urban,Solar,146829156.2,42.7,50,Moderate,E-Waste,Recycling,37.73831555,
Jammu and Kashmir,Jammu,5760202,5033394.622,Rural,Thermal,242700787.5,74.6,320,Poor,Biodegradable,Recycling,32.89774241,
Haryana,Gurugram,5798670,5163749.243,Urban,Mixed,332835179.8,76.7,394,Very Poor,E-Waste,Landfill,77.00221285,
Jharkhand,Jamshedpur,9011984,6540211.65,Suburban,Solar,55365093.11,79.3,282,Moderate,Biodegradable,Incineration,68.87624598,
Karnataka,Mysuru,8844701,5794736.778,Suburban,Mixed,128724874.7,51.8,305,Moderate,E-Waste,Landfill,70.28810693,
Maharashtra,Pune,5271637,3221346.533,Urban,Hydro,195825635.5,62,42,Satisfactory,E-Waste,Composting,51.92197601,
Uttar Pradesh,Noida,5303903,3571251.323,Rural,Thermal,396937624.2,59,197,Severe,Mixed,Incineration,19.33032415,
Chandigarh,Chandigarh,8539181,6596198.244,Rural,Hydro,481204348.6,85.3,109,Severe,Non-Biodegradable,Composting,17.93881662,
Bihar,Gaya,5081929,4020737.566,Rural,Hydro,154283905.5,60.3,270,Moderate,Mixed,Recycling,56.14197321,
Karnataka,Hubballi,3499004,2482511.881,Urban,Hydro,151986814.4,68.7,270,Severe,Biodegradable,Recycling,16.57014189,
Telangana,Hyderabad,2144400,1515690.982,Suburban,Solar,39572602.57,60.6,61,Satisfactory,Biodegradable,Landfill,58.93270173,
Sikkim,Gangtok,7566152,5702143.403,Urban,Mixed,490854292.1,59.7,256,Moderate,Biodegradable,Incineration,24.34671187,
Assam,Guwahati,2110517,1976634.722,Urban,Mixed,65562422.3,72.3,363,Severe,Mixed,Recycling,88.87522283,
Arunachal Pradesh,Ziro,967606,808660.3605,Suburban,Mixed,128971580,89.2,236,Moderate,Mixed,Landfill,14.4075513,
Kerala,Kozhikode,6227947,4660876.381,Suburban,Wind,142220329.8,59.7,389,Moderate,Non-Biodegradable,Composting,24.97027043,
Rajasthan,Udaipur,1030648,703556.3428,Urban,Solar,366222217.1,82.4,161,Very Poor,Mixed,Incineration,88.33576109,
Chhattisgarh,Bilaspur,5479207,4670706.71,Rural,Wind,260268917.6,62.5,103,Moderate,Non-Biodegradable,Composting,47.6037338,
Gujarat,Surat,8135870,5149538.097,Suburban,Mixed,202025568.2,89.7,169,Poor,E-Waste,Composting,44.10689432,
Bihar,Gaya,5287882,3452415.279,Suburban,Solar,410323431.6,84.1,313,Moderate,E-Waste,Incineration,31.78968595,
Dadra and Nagar Haveli and Daman and Diu,Diu,1696425,1338486.118,Urban,Solar,306955385,74,324,Very Poor,Non-Biodegradable,Recycling,79.87104038,
Sikkim,Namchi,101423,61596.97747,Suburban,Solar,151400369.2,69.3,222,Good,Mixed,Recycling,40.70397709,
Andaman and Nicobar Islands,Port Blair,9926890,8610371.61,Rural,Thermal,182133895.7,69.7,394,Very Poor,E-Waste,Landfill,42.87370228,
Himachal Pradesh,Kangra,1799030,1306555.736,Suburban,Hydro,290130508.5,58.7,279,Very Poor,Biodegradable,Composting,65.28433686,
Uttar Pradesh,Varanasi,9173913,8641766.439,Suburban,Thermal,338864954.3,77.2,298,Poor,Non-Biodegradable,Composting,23.74836878,
Kerala,Kochi,6939946,5740282.085,Urban,Thermal,464089638.7,78.5,191,Very Poor,Mixed,Recycling,55.42982522,
Andhra Pradesh,Kurnool,9580229,5914615.688,Suburban,Solar,264251034.5,88.7,230,Moderate,E-Waste,Landfill,70.93362304,
Haryana,Faridabad,8446180,5412845.563,Urban,Hydro,496084359.5,57.4,242,Moderate,Mixed,Incineration,44.47014134,
Ladakh,Leh,8666035,6585559.548,Rural,Wind,319327716.4,40.6,79,Severe,Non-Biodegradable,Incineration,66.69021212,
Bihar,Muzaffarpur,4269575,3441855.682,Suburban,Mixed,196579471.4,61.8,58,Severe,Biodegradable,Recycling,73.90688182,
Maharashtra,Pune,8532523,7619887.081,Urban,Mixed,303289612.5,59,372,Good,Non-Biodegradable,Composting,29.9950968,
Andaman and Nicobar Islands,Port Blair,7294035,5889827.171,Rural,Thermal,430422766.1,67.8,253,Poor,Mixed,Landfill,23.62419072,
Maharashtra,Mumbai,5123023,4860652.362,Rural,Thermal,113544828.3,91,252,Satisfactory,Mixed,Incineration,31.39702454,
Himachal Pradesh,Mandi,8057193,7002191.053,Rural,Solar,401308541.5,81.8,347,Severe,Mixed,Incineration,43.3324083,
Himachal Pradesh,Kangra,3772983,3054256.388,Suburban,Hydro,253940954,71.3,380,Moderate,Mixed,Landfill,77.79597967,
Uttar Pradesh,Noida,3305988,2237453.441,Urban,Hydro,330793402.3,69.2,58,Satisfactory,E-Waste,Landfill,55.95595368,
Mizoram,Aizawl,8506459,5574162.419,Rural,Solar,104974460.8,74.8,359,Very Poor,Biodegradable,Recycling,67.20069234,
Bihar,Gaya,6036415,5004516.892,Rural,Mixed,173326196.9,49.4,92,Poor,Mixed,Composting,67.50001708,
Assam,Silchar,9666687,7630089.67,Suburban,Thermal,199283699.3,70.1,384,Good,Biodegradable,Landfill,62.61118789,
Andaman and Nicobar Islands,Port Blair,4017713,2447887.026,Rural,Wind,278350582.9,50.5,198,Poor,Mixed,Landfill,14.41611054,
Tripura,Agartala,4984800,3361707.403,Suburban,Solar,276311581.1,87.8,54,Severe,E-Waste,Recycling,42.37596956,
Rajasthan,Udaipur,2163408,1637298.212,Urban,Hydro,488217240.1,46.4,254,Satisfactory,Non-Biodegradable,Recycling,78.7698836,
Kerala,Kochi,3129045,2189514.743,Urban,Thermal,279054669.4,68.1,256,Good,Mixed,Landfill,66.74754496,
Andhra Pradesh,Vijayawada,9660650,8944683.75,Rural,Solar,314228062.5,51,116,Good,E-Waste,Recycling,53.1178895,
Andhra Pradesh,Kurnool,3536496,2895870.506,Urban,Solar,491916346.4,64.1,296,Satisfactory,Mixed,Recycling,70.63975693,
Gujarat,Rajkot,1559133,1283757.485,Urban,Wind,266737136.1,65.3,161,Good,Biodegradable,Landfill,47.95336786,
Jharkhand,Ranchi,7760635,5676307.086,Rural,Wind,307147808.6,65.5,275,Moderate,Mixed,Incineration,58.08597236,
Manipur,Imphal,928092,642417.0367,Urban,Thermal,54234543.38,83.5,138,Very Poor,E-Waste,Composting,26.7683891,
Karnataka,Hubballi,3063707,1853845.857,Rural,Solar,290180727.7,50.8,163,Severe,Mixed,Composting,26.6143412,
Tamil Nadu,Chennai,2604120,2250189.146,Suburban,Thermal,37192576.38,66.5,334,Very Poor,Non-Biodegradable,Incineration,11.34873909,
Madhya Pradesh,Indore,4494004,2801304.445,Suburban,Solar,368755821.2,66.3,104,Very Poor,Mixed,Landfill,50.22269507,
Uttarakhand,Nainital,1555530,1164938.353,Rural,Solar,131982039.1,63.4,181,Very Poor,Non-Biodegradable,Composting,63.14327593,
Mizoram,Lunglei,3980339,3059073.801,Urban,Thermal,320692704.8,81.2,227,Satisfactory,Mixed,Composting,73.94688634,
Madhya Pradesh,Bhopal,5368869,3364611.585,Urban,Mixed,356418313.6,65.7,206,Good,Biodegradable,Composting,13.60592319,
Kerala,Kozhikode,4157632,2499864.31,Rural,Mixed,351737704,88,241,Very Poor,Biodegradable,Recycling,46.72062565,
Andaman and Nicobar Islands,Port Blair,8087096,7162606.793,Urban,Hydro,343824067.4,47.1,176,Good,Biodegradable,Incineration,31.68509551,
Rajasthan,Jodhpur,1870738,1325720.076,Suburban,Solar,89539644.09,92.3,335,Severe,E-Waste,Incineration,88.37276868,
Punjab,Ludhiana,1343961,1138673.188,Suburban,Wind,67623009.89,68.7,331,Satisfactory,Mixed,Incineration,31.7833764,
Punjab,Amritsar,7892462,6968028.633,Urban,Mixed,439353173.8,41.5,258,Poor,Biodegradable,Incineration,50.91875577,
Delhi,New Delhi,5978989,4609229.447,Suburban,Solar,256143149.8,47.7,382,Severe,Non-Biodegradable,Composting,58.84677253,
