state,population_x,peak_demand_MW_x,annual_generation_GWh_x,total_installed_capacity_MW_x,coal_MW_x,gas_MW_x,hydro_MW_x,nuclear_MW_x,solar_utility_MW_x,solar_rooftop_MW_x,wind_MW_x,biomass_MW_x,other_renewables_MW_x,renewables_share_percent_x,CO2_emissions_MtCO2_x,TnD_losses_percent_x,storage_capacity_MWh_x,pumped_hydro_MW_MWh_x,battery_storage_MW_MWh_x,microgrid_projects_count_x,stranded_renewable_capacity_MW_x,avg_retail_tariff_INR_per_kWh_x,domestic_tariff_INR_per_kWh_x,industrial_tariff_INR_per_kWh_x,commercial_tariff_INR_per_kWh_x,major_DISCOMs_x,RPO_target_percent_x,recent_policies_notes_x,major_projects_under_construction_x,grid_constraints_notes_x,resource_score_solar_x,resource_score_wind_x,notes_x,year,CO2_per_MWh,renewables_to_demand_ratio,population_y,peak_demand_MW_y,annual_generation_GWh_y,total_installed_capacity_MW_y,coal_MW_y,gas_MW_y,hydro_MW_y,nuclear_MW_y,solar_utility_MW_y,solar_rooftop_MW_y,wind_MW_y,biomass_MW_y,other_renewables_MW_y,renewables_share_percent_y,CO2_emissions_MtCO2_y,TnD_losses_percent_y,storage_capacity_MWh_y,pumped_hydro_MW_MWh_y,battery_storage_MW_MWh_y,microgrid_projects_count_y,stranded_renewable_capacity_MW_y,avg_retail_tariff_INR_per_kWh_y,domestic_tariff_INR_per_kWh_y,industrial_tariff_INR_per_kWh_y,commercial_tariff_INR_per_kWh_y,major_DISCOMs_y,RPO_target_percent_y,recent_policies_notes_y,major_projects_under_construction_y,grid_constraints_notes_y,resource_score_solar_y,resource_score_wind_y,notes_y,total_generation_MW,coal_MW_pct,gas_MW_pct,hydro_MW_pct,nuclear_MW_pct,solar_utility_MW_pct,solar_rooftop_MW_pct,wind_MW_pct,biomass_MW_pct,other_renewables_MW_pct,CO2_intensity_kg_per_MWh,grid_reliability_index,renewable_share_ratio,CO2_efficiency_score,ESS
Rajasthan,60000000,20244,15778,13743,4723.154490502305,1328.8040978591605,1798.723565162855,173.47031875246995,680.7115030072134,1131.8076425478048,1222.4671800530543,1017.9716768962884,290.9230392056002,25.670561510000407,141.4850889380767,23.8451771525548,362.9484781444676,252.0340993508873,261.8842657187018,63,811,7.23,6.85,8.27,6.78,DISCOM-1,11.47258446690811,Policy notes placeholder,Projects placeholder,Grid constraints placeholder,5.2,7.8,Notes placeholder,2024,0.0089672384927162,0.2002053943145801,60000000,20244,15778,13743,4723.154490502305,1328.8040978591605,1798.723565162855,173.47031875246995,716.5384242181194,1191.3764658397945,1273.403312555265,1049.4553370064828,290.9230392056002,36.04137560086512,144.37253973273133,23.8451771525548,394.5092153744213,252.0340993508873,261.8842657187018,63,811,7.23,6.85,8.27,6.78,DISCOM-1,11.47258446690811,Policy notes placeholder,Projects placeholder,Grid constraints placeholder,5.2,7.8,Notes placeholder,12545.849051102052,37.64714903920682,10.591583658042143,14.337200757288338,1.3826909445975837,5.711358564091581,9.496180457672107,10.149997081651534,8.364960655367494,2.318878842082394,9150.24335991452,76.1548228474452,0.25670561510000406,2.223757753353448,26.388692274830582
Sikkim,112000000,29786,152019,4680,1643.3785071701843,709.6596753559721,289.9440406766103,152.13205788868524,1209.9796745580925,337.45325939201734,726.3650392508223,377.1596412906368,110.05903535223683,57.72884599172064,113.28484082101464,18.188609683741465,72.3731027138878,26.879195246231127,29.134342853363016,26,943,6.82,6.68,7.31,6.43,DISCOM-1,16.191316774642793,Policy notes placeholder,Projects placeholder,Grid constraints placeholder,4.7,5.8,Notes placeholder,2024,0.0007452018551695,0.0890001213486728,112000000,29786,152019,4680,1643.3785071701843,709.6596753559721,289.9440406766103,152.13205788868524,1273.6628153243078,355.21395725475514,756.6302492196065,388.8243724645741,110.05903535223683,50.78595012304265,115.59677634797414,18.188609683741465,78.66641599335631,26.879195246231127,29.134342853363016,26,943,6.82,6.68,7.31,6.43,DISCOM-1,16.191316774642793,Policy notes placeholder,Projects placeholder,Grid constraints placeholder,4.7,5.8,Notes placeholder,5679.504710706932,28.935243315708632,12.495097926728196,5.1050937616093774,2.6786148729111496,22.42559660040803,6.25431222171733,13.32211676474564,6.846096486751163,1.9378280494204876,760.4100562954245,81.81139031625854,0.5772884599172063,26.75914718410235,50.157475333580905
Tamil Nadu,6000000,16929,638,25349,16569.838624491862,1497.0497497119068,4336.567645860849,695.7079823819261,6699.2083322348735,1178.490512164708,3202.4196211591416,919.2461630398284,1103.2702010032936,55.37110641016928,672.2401601393408,12.04298197670826,798.9211749349396,387.3067195097037,588.3609423500274,87,858,7.88,8.62,7.02,9.08,DISCOM-4,11.974276371638904,Policy notes placeholder,Projects placeholder,Grid constraints placeholder,5.4,4.0,Notes placeholder,2024,1.0536679626008476,0.7088052825682882,6000000,16929,638,25349,16569.838624491862,1497.0497497119068,4336.567645860849,695.7079823819261,7051.798244457762,1240.5163285944295,3335.8537720407726,947.6764567420912,1103.2702010032936,37.193461392994266,685.95934708096,12.04298197670826,868.3925814510212,387.3067195097037,588.3609423500274,87,858,7.88,8.62,7.02,9.08,DISCOM-4,11.974276371638904,Policy notes placeholder,Projects placeholder,Grid constraints placeholder,5.4,4.0,Notes placeholder,36778.27900528489,45.05332786808987,4.070472545756659,11.791110848981546,1.8916273441776756,19.173812465353382,3.372959154549272,9.070173652120657,2.576728662605213,2.9997874583657334,1075171.3904090282,87.95701802329174,0.5537110641016928,0.0189252846552584,39.74741628258817
Telangana,26000000,7605,89170,40714,17948.084880745202,5010.346429714905,4950.799163172136,992.0241382189284,9491.81260671546,3306.431048933586,1479.1986721739695,2209.861102401624,1195.3027657925927,21.10390509645507,537.8725414748071,11.167451832631858,786.9272958121645,552.9580226329085,323.79740889816594,24,600,5.75,6.24,5.36,5.34,DISCOM-4,15.750694907724949,Policy notes placeholder,Projects placeholder,Grid constraints placeholder,5.7,3.6,Notes placeholder,2024,0.0060319899234586,2.167955743619282,26000000,7605,89170,40714,17948.084880745202,5010.346429714905,4950.799163172136,992.0241382189284,9991.381691279432,3480.4537357195645,1540.8319501812184,2278.2073220635302,1195.3027657925927,39.01071793686134,548.8495321171501,11.167451832631858,855.3557563175701,552.9580226329085,323.79740889816594,24,600,5.75,6.24,5.36,5.34,DISCOM-4,15.750694907724949,Policy notes placeholder,Projects placeholder,Grid constraints placeholder,5.7,3.6,Notes placeholder,47387.432076887504,37.875200436318025,10.573154547782776,10.44749408480147,2.0934329942364043,21.08445478764944,7.344676812350636,3.251562455802993,4.807619282612891,2.522404598445383,6155.091758631268,88.83254816736815,0.2110390509645507,3.3058686067753555,27.5304191147658
Tripura,150000000,14487,18992,36559,23021.98697719258,5517.051993498032,2031.1630093223944,3521.736958743664,7178.409802077657,603.9340279788566,4197.467615973532,1784.0715320653806,1445.3930877511589,53.360912834372215,550.1264714303984,14.650871902717938,550.8705809900641,202.78038668778024,346.00887626038343,27,898,7.76,7.53,7.34,8.14,DISCOM-3,10.671433072665549,Policy notes placeholder,Projects placeholder,Grid constraints placeholder,4.6,7.5,Notes placeholder,2024,0.0289662211157539,0.9500851092769672,150000000,14487,18992,36559,23021.98697719258,5517.051993498032,2031.1630093223944,3521.736958743664,7556.220844292271,635.7200294514281,4372.362099972429,1839.2490021292583,1445.3930877511589,31.73541153746846,561.3535422759168,14.650871902717938,598.772370641374,202.78038668778024,346.00887626038343,27,898,7.76,7.53,7.34,8.14,DISCOM-3,10.671433072665549,Policy notes placeholder,Projects placeholder,Grid constraints placeholder,4.6,7.5,Notes placeholder,49940.88400235322,46.09847710366477,11.04716527091925,4.067134673120095,7.051811414827418,15.130330580324172,1.272945087278537,8.755075500398437,3.682852314033113,2.8942080554342047,29557.368485463187,85.34912809728206,0.5336091283437221,0.6884213872655232,38.689559308111505
Uttar Pradesh,88000000,35318,3045,14076,7639.677585365459,1593.1756342378458,1933.2910982342407,368.5819108299392,3534.1576028414206,1141.1041033014144,916.7553194101556,277.8546757727854,201.66702294378217,15.59101114435227,361.1242569398706,12.283102528123583,476.7905736746714,333.1047337230173,187.09950897748985,97,910,8.99,8.55,9.82,10.72,DISCOM-1,15.63129444739918,Policy notes placeholder,Projects placeholder,Grid constraints placeholder,4.3,8.0,Notes placeholder,2024,0.1185958150869854,0.1662005691524372,88000000,35318,3045,14076,7639.677585365459,1593.1756342378458,1933.2910982342407,368.5819108299392,3720.165897727811,1201.1622140014888,954.9534577189122,286.448119353387,201.66702294378217,35.557031106679354,368.4941397345619,12.283102528123583,518.2506235594254,333.1047337230173,187.09950897748985,97,910,8.99,8.55,9.82,10.72,DISCOM-1,15.63129444739918,Policy notes placeholder,Projects placeholder,Grid constraints placeholder,4.3,8.0,Notes placeholder,17899.12294041286,42.68185436123521,8.900858659620434,10.801038155166989,2.059217717298038,20.784068080388312,6.710732240904887,5.335196930587065,1.6003472366047666,1.1266866181943245,121016.13784386269,87.71689747187642,0.1559101114435227,0.16814224102023567,23.847040848524287
Uttarakhand,82000000,15835,93047,30876,21435.652715829856,1970.7818628394025,3034.158067694519,1005.4688105589684,4796.201417180157,1701.53705867216,3232.259891177952,1969.2580317676916,1465.401524258973,12.015495489240449,561.463407648146,21.20553227823871,1075.9229874625942,554.534221232057,474.1998819489597,25,573,5.45,5.96,5.8,6.4,DISCOM-2,16.947328676050276,Policy notes placeholder,Projects placeholder,Grid constraints placeholder,5.8,8.0,Notes placeholder,2024,0.0060341914048614,0.7388226333310994,82000000,15835,93047,30876,21435.652715829856,1970.7818628394025,3034.158067694519,1005.4688105589684,5048.633070715954,1791.091640707537,3366.9373866437,2030.162919348136,1465.401524258973,33.299627294679865,572.9218445389245,21.20553227823871,1169.4815081115153,554.534221232057,474.1998819489597,25,573,5.45,5.96,5.8,6.4,DISCOM-2,16.947328676050276,Policy notes placeholder,Projects placeholder,Grid constraints placeholder,5.8,8.0,Notes placeholder,41148.28799859704,52.09366843296301,4.789462596613003,7.373716417552948,2.4435252581911797,12.269363602413028,4.352773171920553,8.182448287419627,4.933772504502142,3.561269728424512,6157.338168225998,78.7944677217613,0.12015495489240449,3.3046625117462556,21.88695674474694
West Bengal,96000000,13725,69333,45354,14112.215075352186,4224.898152479918,4474.471444314327,2204.750668851126,7751.333230765637,1769.828712289854,3924.863971039314,2271.0347463839084,858.4957445862589,32.91912102817113,1255.9858976874348,18.26884795636358,1238.96581183075,432.68614334918345,942.623801692407,91,396,8.3,8.69,8.49,8.94,DISCOM-1,16.827589667424284,Policy notes placeholder,Projects placeholder,Grid constraints placeholder,6.4,6.6,Notes placeholder,2024,0.0181152683092817,1.145141031728868,96000000,13725,69333,45354,14112.215075352186,4224.898152479918,4474.471444314327,2204.750668851126,8159.298137648039,1862.977591884057,4088.399969832619,2341.2729344164004,858.4957445862589,40.89714477014103,1281.618262946362,18.26884795636358,1346.70196938125,432.68614334918345,942.623801692407,91,396,8.3,8.69,8.49,8.94,DISCOM-1,16.827589667424284,Policy notes placeholder,Projects placeholder,Grid constraints placeholder,6.4,6.6,Notes placeholder,42326.77971936495,33.341102651604984,9.98161962826334,10.571254118505994,5.208878831484621,19.276916863852687,4.401415851231709,9.659133052265096,5.531422305073786,2.0282566977177523,18484.967662532446,81.73115204363643,0.32919121028171133,1.1007822674163743,29.954191726962293
Delhi,7000000,13191,118962,30027,17773.94808080767,3275.1613006561643,2978.402971681269,694.5731162445611,3099.293313712376,2601.7820996426312,5891.871246736608,1292.5198033580791,1274.3983023459125,44.72226385714697,391.43053372548735,18.36049579033053,663.0079146577435,294.1899131836958,372.1444268201113,14,425,8.39,7.69,9.65,7.7,DISCOM-4,12.126669493540945,Policy notes placeholder,Projects placeholder,Grid constraints placeholder,6.2,5.6,Notes placeholder,2024,0.0032903829266949,0.9768377274997874,7000000,13191,118962,30027,17773.94808080767,3275.1613006561643,2978.402971681269,694.5731162445611,3262.41401443408,2738.7179996238224,6137.3658820173,1332.4946426371953,1274.3983023459125,37.36086575455764,399.41891196478304,18.36049579033053,720.660776801895,294.1899131836958,372.1444268201113,14,425,8.39,7.69,9.65,7.7,DISCOM-4,12.126669493540945,Policy notes placeholder,Projects placeholder,Grid constraints placeholder,6.2,5.6,Notes placeholder,39467.47631044798,45.0344175568745,8.298380354735658,7.546474338144633,1.759861995687551,8.266082150204374,6.939176901206674,15.55043913560947,3.376184056350348,3.228983511186777,3357.5335986683394,81.63950420966947,0.4472226385714697,6.060378554290919,36.64095780650905
Jammu & Kashmir,149000000,28193,14170,47120,25991.3119806312,9097.52890920509,7140.8525765008535,3100.3541580280594,4679.469997724369,4070.5976293354393,3365.5051763529614,3561.4867867371145,989.3942662464996,58.77008971816032,633.4023179406013,19.703124532365024,1617.2101795964722,798.9457038215977,976.2230921568254,18,341,6.91,7.39,7.67,7.66,DISCOM-1,11.725110378451935,Policy notes placeholder,Projects placeholder,Grid constraints placeholder,5.1,6.3,Notes placeholder,2024,0.0447002341524771,0.5560621285478624,149000000,28193,14170,47120,25991.3119806312,9097.52890920509,7140.8525765008535,3100.3541580280594,4925.757892341441,4284.8396098267785,3505.734558701002,3671.635862615582,989.3942662464996,27.711816261026467,646.3288958577564,19.703124532365024,1757.837151735296,798.9457038215977,976.2230921568254,18,341,6.91,7.39,7.67,7.66,DISCOM-1,11.725110378451935,Policy notes placeholder,Projects placeholder,Grid constraints placeholder,5.1,6.3,Notes placeholder,62707.4098140965,41.448549792896095,14.50790095807782,11.387573809332505,4.944159178667121,7.855144881513095,6.833067451724909,5.5906224943657605,5.855186609526018,1.57779482389669,45612.48382905832,80.29687546763498,0.5877008971816032,0.44610428787300066,39.74585269594033
Ladakh,136000000,12703,70933,30190,13439.698230084708,5256.193399242105,2967.213785129123,1261.6263363384828,3122.555475147072,2305.5774337279595,3805.9142620352745,2352.6664635446905,774.6937609066591,41.02499250032756,682.8119941789639,19.209666010920028,733.56730946957,391.79177438027534,552.1082650409373,93,425,5.21,4.99,4.79,6.2,DISCOM-5,11.479776250106331,Policy notes placeholder,Projects placeholder,Grid constraints placeholder,4.1,8.9,Notes placeholder,2024,0.0096261541761798,0.9121241938483032,136000000,12703,70933,30190,13439.698230084708,5256.193399242105,2967.213785129123,1261.6263363384828,3286.900500154813,2426.923614450484,3964.4940229534113,2425.429343860506,774.6937609066591,35.970111489282,696.7469328356775,19.209666010920028,797.355771162576,391.79177438027534,552.1082650409373,93,425,5.21,4.99,4.79,6.2,DISCOM-5,11.479776250106331,Policy notes placeholder,Projects placeholder,Grid constraints placeholder,4.1,8.9,Notes placeholder,35803.17299312029,37.53772949863185,14.680803291518608,8.287572125798134,3.5237835947694043,9.180472637959776,6.778515454249895,11.073024236469776,6.774341883962522,2.163757276640032,9822.606302224318,80.79033398907997,0.4102499250032756,2.071540280716846,33.39667991023376
Chandigarh,24000000,12742,148973,3495,1240.9476348469284,301.38875016796834,386.6180153984091,188.1792838385128,816.4206742065403,36.35972874683105,351.6095265220994,219.00135412838404,64.6384728804719,47.39919104703805,36.39065294391911,21.2887748586176,53.77207534046479,21.87425054386185,20.837214394487315,62,333,7.54,7.26,6.43,8.97,DISCOM-1,12.894391434792118,Policy notes placeholder,Projects placeholder,Grid constraints placeholder,5.1,3.7,Notes placeholder,2024,0.0002442768350232,0.1117086237328405,24000000,12742,148973,3495,1240.9476348469284,301.38875016796834,386.6180153984091,188.1792838385128,859.3901833753056,38.27339868087479,366.2599234605202,225.774591884932,64.6384728804719,42.33553488177233,37.1333193305297,21.2887748586176,58.44790797876607,21.87425054386185,20.837214394487315,62,333,7.54,7.26,6.43,8.97,DISCOM-1,12.894391434792118,Policy notes placeholder,Projects placeholder,Grid constraints placeholder,5.1,3.7,Notes placeholder,3671.4702545339233,33.79974639082187,8.208938906580581,10.530332226469,5.12544759435621,23.407248971009334,1.042454276556121,9.97583796323076,6.149432685887116,1.7605609850889956,249.26207655434007,78.7112251413824,0.47399191047038053,81.63265306122447,67.3549826715815
Puducherry,30000000,45012,181658,41672,18720.20086218788,6579.305991909008,2705.804023900697,448.202223131033,9145.851372325213,2122.5541582460896,2172.883697993092,2119.338484079028,807.0668599995367,24.86916838001172,1188.521130501658,19.13932883113253,1553.0961834329985,694.7271518955648,1154.7473319578116,77,513,5.57,5.39,4.86,6.43,DISCOM-4,11.57199629416339,Policy notes placeholder,Projects placeholder,Grid constraints placeholder,4.6,7.3,Notes placeholder,2024,0.0065426302750314,0.3456995404035239,30000000,45012,181658,41672,18720.20086218788,6579.305991909008,2705.804023900697,448.202223131033,9627.211970868646,2234.267534995884,2263.420518742804,2184.885035133019,807.0668599995367,37.56136671694728,1212.7766637772022,19.13932883113253,1688.1480254706505,694.7271518955648,1154.7473319578116,77,513,5.57,5.39,4.86,6.43,DISCOM-4,11.57199629416339,Policy notes placeholder,Projects placeholder,Grid constraints placeholder,4.6,7.3,Notes placeholder,45570.3650208685,41.079769393146506,14.43768551973652,5.937639566111881,0.9835388040578196,21.126036551298107,4.902895849029788,4.966869406699492,4.794530467624019,1.7710344422958837,6676.153341868798,80.86067116886747,0.2486916838001172,3.0478515957791052,27.338942224089823
Andaman & Nicobar Islands,109000000,48820,177414,39638,24208.067993596804,6374.909124562683,3347.3667332207656,2198.486475681036,7350.8900211951905,2282.5792241339527,2877.6367011380103,2694.028188438173,503.1749552013432,13.26507623798803,1158.1967534363912,17.078341321663576,1277.1302598530442,426.9870644936573,710.1705346494712,81,984,8.11,8.39,7.52,7.39,DISCOM-3,13.157511099542958,Policy notes placeholder,Projects placeholder,Grid constraints placeholder,4.6,4.9,Notes placeholder,2024,0.0065282150982244,0.3114529728575446,109000000,48820,177414,39638,24208.067993596804,6374.909124562683,3347.3667332207656,2198.486475681036,7737.778969679148,2402.714972772582,2997.538230352094,2777.3486478744053,503.1749552013432,31.245237857722277,1181.8334218738685,17.078341321663576,1388.1850650576566,426.9870644936573,710.1705346494712,81,984,8.11,8.39,7.52,7.39,DISCOM-3,13.157511099542958,Policy notes placeholder,Projects placeholder,Grid constraints placeholder,4.6,4.9,Notes placeholder,52547.38610294087,46.06902414931344,12.131734035398395,6.37018695214114,4.183817005424739,14.725335632339084,4.57247286870871,5.704447837766632,5.2854173230111785,0.9575641958966682,6661.443977780043,82.92165867833643,0.1326507623798803,3.054581661957001,23.112194895645302
Lakshadweep,112000000,8328,46454,4995,2416.779583552175,875.8353999283544,776.2512658117107,222.1489069469561,573.6633086094923,63.675476627820935,279.7590555773333,418.4713880960269,101.77560822856182,56.891500307135495,66.63495058769654,20.152729343460628,48.063182876620914,25.258403005630853,36.32415478761248,92,71,5.84,5.26,6.42,5.98,DISCOM-2,14.141820906151017,Policy notes placeholder,Projects placeholder,Grid constraints placeholder,4.6,7.8,Notes placeholder,2024,0.0014344286947883,0.1603709448740001,112000000,8328,46454,4995,2416.779583552175,875.8353999283544,776.2512658117107,222.1489069469561,603.8561143257814,67.02681750296941,291.41568289305553,431.4138021608525,101.77560822856182,25.84441722819918,67.99484753846585,20.152729343460628,52.2425900832836,25.258403005630853,36.32415478761248,92,71,5.84,5.26,6.42,5.98,DISCOM-2,14.141820906151017,Policy notes placeholder,Projects placeholder,Grid constraints placeholder,4.6,7.8,Notes placeholder,5786.5031813504165,41.76580411018045,15.135831995238922,13.414859397529169,3.8390872688522815,10.435596342052946,1.158330262722281,5.036127584484397,7.455518274858565,1.758844764080992,1463.702749783998,79.84727065653937,0.5689150030713549,13.901678205963341,44.28672553654741
