state,population,peak_demand_MW,annual_generation_GWh,total_installed_capacity_MW,coal_MW,gas_MW,hydro_MW,nuclear_MW,solar_utility_MW,solar_rooftop_MW,wind_MW,biomass_MW,other_renewables_MW,renewables_share_percent,CO2_emissions_MtCO2,TnD_losses_percent,storage_capacity_MWh,pumped_hydro_MW_MWh,battery_storage_MW_MWh,microgrid_projects_count,stranded_renewable_capacity_MW,avg_retail_tariff_INR_per_kWh,domestic_tariff_INR_per_kWh,industrial_tariff_INR_per_kWh,commercial_tariff_INR_per_kWh,major_DISCOMs,RPO_target_percent,recent_policies_notes,major_projects_under_construction,grid_constraints_notes,resource_score_solar,resource_score_wind,notes,year,CO2_per_MWh,renewables_to_demand_ratio
Delhi,7000000,13191,118962,30027,17773.94808080767,3275.1613006561643,2978.402971681269,694.5731162445611,3099.293313712376,2601.7820996426312,5891.871246736608,1292.5198033580793,1274.3983023459125,44.72226385714697,391.43053372548735,18.36049579033053,663.0079146577435,294.1899131836958,372.1444268201113,14,425,8.39,7.69,9.65,7.7,DISCOM-4,12.126669493540945,Policy notes placeholder,Projects placeholder,Grid constraints placeholder,6.2,5.6,Notes placeholder,2024,0.0032903829266949726,0.9768377274997874
Jammu & Kashmir,149000000,28193,14170,47120,25991.3119806312,9097.52890920509,7140.8525765008535,3100.3541580280594,4679.469997724369,4070.5976293354393,3365.5051763529614,3561.4867867371145,989.3942662464996,58.77008971816032,633.4023179406013,19.703124532365024,1617.2101795964722,798.9457038215977,976.2230921568254,18,341,6.91,7.39,7.67,7.66,DISCOM-1,11.725110378451935,Policy notes placeholder,Projects placeholder,Grid constraints placeholder,5.1,6.3,Notes placeholder,2024,0.044700234152477154,0.5560621285478624
Ladakh,136000000,12703,70933,30190,13439.698230084708,5256.193399242105,2967.213785129123,1261.6263363384828,3122.5554751470722,2305.5774337279595,3805.9142620352745,2352.6664635446905,774.6937609066591,41.02499250032756,682.8119941789639,19.209666010920028,733.56730946957,391.79177438027534,552.1082650409373,93,425,5.21,4.99,4.79,6.2,DISCOM-5,11.479776250106331,Policy notes placeholder,Projects placeholder,Grid constraints placeholder,4.1,8.9,Notes placeholder,2024,0.00962615417617983,0.9121241938483032
Chandigarh,24000000,12742,148973,3495,1240.9476348469284,301.38875016796834,386.6180153984091,188.1792838385128,816.4206742065403,36.35972874683105,351.6095265220994,219.00135412838404,64.6384728804719,47.39919104703805,36.39065294391911,21.2887748586176,53.77207534046479,21.87425054386185,20.837214394487315,62,333,7.54,7.26,6.43,8.97,DISCOM-1,12.894391434792118,Policy notes placeholder,Projects placeholder,Grid constraints placeholder,5.1,3.7,Notes placeholder,2024,0.00024427683502325326,0.11170862373284057
Puducherry,30000000,45012,181658,41672,18720.20086218788,6579.305991909008,2705.804023900697,448.202223131033,9145.851372325213,2122.5541582460896,2172.8836979930916,2119.338484079028,807.0668599995367,24.86916838001172,1188.521130501658,19.13932883113253,1553.0961834329985,694.7271518955648,1154.7473319578116,77,513,5.57,5.39,4.86,6.43,DISCOM-4,11.57199629416339,Policy notes placeholder,Projects placeholder,Grid constraints placeholder,4.6,7.3,Notes placeholder,2024,0.006542630275031422,0.34569954040352396
Andaman & Nicobar Islands,109000000,48820,177414,39638,24208.067993596804,6374.909124562683,3347.3667332207656,2198.486475681036,7350.8900211951905,2282.5792241339527,2877.6367011380103,2694.028188438173,503.1749552013432,13.26507623798803,1158.1967534363912,17.078341321663576,1277.1302598530442,426.9870644936573,710.1705346494712,81,984,8.11,8.39,7.52,7.39,DISCOM-3,13.157511099542958,Policy notes placeholder,Projects placeholder,Grid constraints placeholder,4.6,4.9,Notes placeholder,2024,0.006528215098224442,0.3114529728575446
Lakshadweep,112000000,8328,46454,4995,2416.779583552175,875.8353999283544,776.2512658117107,222.1489069469561,573.6633086094923,63.675476627820935,279.7590555773333,418.47138809602694,101.77560822856182,56.891500307135495,66.63495058769654,20.152729343460628,48.063182876620914,25.258403005630853,36.32415478761248,92,71,5.84,5.26,6.42,5.98,DISCOM-2,14.141820906151017,Policy notes placeholder,Projects placeholder,Grid constraints placeholder,4.6,7.8,Notes placeholder,2024,0.0014344286947883182,0.16037094487400017
Andhra Pradesh,111000000,41761,144986,47678,32650.17571113491,8691.828834619275,4641.835797166749,3489.496424092952,7170.562541901078,2244.368965802528,3217.291132743419,881.8088440250461,919.4405826843108,12.10207431513345,859.2564726936374,23.33146863888829,1475.1296288430094,686.6404417148617,713.8742824821653,85,784,7.09,7.69,7.96,7.57,DISCOM-3,15.268163195105704,Policy notes placeholder,Projects placeholder,Grid constraints placeholder,7.6,8.4,Notes placeholder,2025,0.005926478919989774,0.3236041159089119
Arunachal Pradesh,147000000,48788,92079,7212,3556.0585390750125,774.6694951271061,650.125339870969,214.39608995742145,1595.4970354366192,238.1147659679445,1009.526478111052,104.89716785692612,201.9822834186841,53.15705662932418,185.09977654469105,16.980783099236817,84.82018348985157,26.44779134892414,28.414049492194167,91,352,8.18,7.51,7.7,7.94,DISCOM-5,17.119727939654062,Policy notes placeholder,Projects placeholder,Grid constraints placeholder,7.5,4.4,Notes placeholder,2025,0.002010227918903236,0.060425421156279045
Assam,35000000,2674,62256,46849,32223.597935464728,5000.813478088994,8743.676227509646,822.4548231572181,7768.968549701671,4363.319416529044,8030.458197568862,1494.3895019561774,788.9884894020269,44.30718209890976,527.9265789930048,15.753026640808937,1345.2831431510808,685.0489344723821,500.17799984318657,100,848,5.02,4.72,5.45,5.02,DISCOM-3,10.193110024505271,Policy notes placeholder,Projects placeholder,Grid constraints placeholder,6.1,7.4,Notes placeholder,2025,0.008479930914177024,8.099153203349198
Bihar,122000000,25764,15341,3472,2069.9944017292974,418.5324749307716,346.4431967656589,176.81848478631647,823.54507059139,318.99358943746495,279.21777359774154,136.61207096904334,153.14260709510833,48.32954082991021,67.73811747505695,10.492256033882462,78.76887264532928,39.6570043382084,36.689733063562464,23,163,7.93,8.35,7.84,8.83,DISCOM-4,12.061546164078354,Policy notes placeholder,Projects placeholder,Grid constraints placeholder,5.3,7.6,Notes placeholder,2025,0.004415495565807767,0.060486279482830294
Chhattisgarh,20000000,3675,7406,18997,12490.338826664713,2474.162174377255,1427.9560559634904,1496.8999197922296,2270.992206328735,1223.118114932327,4134.747964607541,1393.2895027766372,854.4610719892556,22.40900604870445,248.2224050726929,17.070037823002377,388.985483714024,193.42166705456413,177.9564756771725,68,258,7.19,6.82,7.78,7.33,DISCOM-3,14.945724992541228,Policy notes placeholder,Projects placeholder,Grid constraints placeholder,6.4,6.7,Notes placeholder,2025,0.03351639279944544,2.455006200991902
Goa,85000000,32694,109861,28689,8698.905250111797,4553.026196997612,3509.4403991727154,1810.083497094617,3548.636492937953,302.6418121812029,1880.659806580012,1747.3066737308309,346.999727241064,38.96522430834915,267.3812707786672,24.226137687120804,1186.0060556029462,802.9523165138687,381.0689801837295,10,787,6.61,6.65,7.53,6.06,DISCOM-2,10.941425137644472,Policy notes placeholder,Projects placeholder,Grid constraints placeholder,4.9,6.5,Notes placeholder,2025,0.002433814281489038,0.2287650573631247
Gujarat,120000000,49014,7796,37153,15140.858567146524,2662.619624168205,7407.442248360026,3590.687951807064,9772.60321224686,3642.472884320001,6460.962608147148,990.4630856190832,766.9419747559165,24.039800977973687,748.5438207009225,11.772133050787255,415.3177231218257,246.3037722351182,214.3451028090427,92,573,6.98,6.42,7.01,6.79,DISCOM-4,14.490825420024692,Policy notes placeholder,Projects placeholder,Grid constraints placeholder,5.9,4.6,Notes placeholder,2025,0.09601639567738873,0.42572533950163405
Haryana,79000000,3370,52631,27846,17329.106491618968,4295.453058675108,2121.2657318993524,1870.138946935813,5726.43148189658,1149.298892116085,1572.8146250370387,1173.8531337683878,1212.7782339985265,36.6801047932271,828.1818086444156,16.4880581505359,609.123931861058,286.3555483984314,344.96840943297315,75,97,6.5,6.51,5.8,6.0,DISCOM-2,15.372708265674504,Policy notes placeholder,Projects placeholder,Grid constraints placeholder,6.1,4.0,Notes placeholder,2025,0.015735627456145915,2.855311018640383
Himachal Pradesh,68000000,15505,73622,27270,15188.2714042353,1591.5936294771432,4893.982087325254,989.284383063904,4168.190453398866,1156.5738299754053,6406.673014968725,1800.652366904527,486.2587018564673,56.11114704194952,215.40234559316423,18.46298711427181,347.8706870756755,146.12721632199984,203.8700849511309,59,578,8.62,9.47,8.63,10.17,DISCOM-5,14.978622864178918,Policy notes placeholder,Projects placeholder,Grid constraints placeholder,6.2,7.6,Notes placeholder,2025,0.0029257877481345825,0.8727565085615946
Jharkhand,130000000,25420,167715,19482,11452.09955319425,1403.835743470588,2400.6405367629573,608.9829512407271,3801.997092762424,291.0728656580678,2868.9270865797257,298.6515426129339,803.8910169767522,19.164587999482173,335.1429712703956,18.089836850623573,392.7870115077698,237.35976841947544,186.1076417939951,64,572,5.27,4.81,5.97,4.75,DISCOM-1,16.540345255438393,Policy notes placeholder,Projects placeholder,Grid constraints placeholder,6.3,4.1,Notes placeholder,2025,0.0019982885923763264,0.28562740313190993
Karnataka,125000000,11522,98916,40497,14665.30632862524,2560.2788646051845,7394.542014278887,985.288497792352,10200.859763606397,3298.453839921913,2484.6516099205287,2922.390673637005,1252.962082702901,37.10459956660495,1061.727174593257,20.3167021740112,1623.4462273658835,661.0032270433657,886.5357765767452,26,221,6.9,7.03,6.99,6.38,DISCOM-4,13.380154577072014,Policy notes placeholder,Projects placeholder,Grid constraints placeholder,7.0,6.8,Notes placeholder,2025,0.010733624232614106,1.6408918492523732
Kerala,123000000,38737,39805,21545,10215.226345026116,3856.395873374845,3214.7375538270844,1220.185610894372,4260.849696702671,914.7904305056596,2542.114217407523,1662.0049100841725,552.1088655606984,52.33046037844376,348.9896469030372,18.25052234987664,581.1366565516346,389.4610547405412,202.53181296351585,10,137,6.55,6.65,6.39,6.64,DISCOM-4,17.359601761069644,Policy notes placeholder,Projects placeholder,Grid constraints placeholder,6.9,5.5,Notes placeholder,2025,0.008767482650497104,0.24213953725637058
Madhya Pradesh,10000000,1739,126553,43249,14505.953522779597,5558.901339007415,2648.702433279841,2535.18802699728,10663.21091378997,1636.887250754063,6096.746687558985,1958.0474668504928,1563.8663732287716,13.388792466933204,945.9722372679594,21.916545749556537,554.4061211409528,304.0297483576132,248.21113543625663,29,75,7.51,6.91,7.92,7.78,DISCOM-2,12.73275692245413,Policy notes placeholder,Projects placeholder,Grid constraints placeholder,5.7,3.4,Notes placeholder,2025,0.007474909621012219,11.704940953969817
Maharashtra,143000000,45141,52578,28816,17992.04633967558,3487.6225173920225,1452.8315940287084,1005.6667352053422,8487.653763139462,2345.518158103976,5038.807664562318,1996.5610347406252,938.0984366546344,30.46612087800972,253.45370823827696,10.012110729877689,872.6489896333449,484.6614018656897,404.95595038169125,56,15,6.16,6.53,6.51,5.86,DISCOM-4,13.271943341318808,Policy notes placeholder,Projects placeholder,Grid constraints placeholder,6.7,8.4,Notes placeholder,2025,0.004820527753780611,0.39583838684447353
Manipur,60000000,7653,135890,1884,1175.4470406228074,374.7318793400848,102.23300323961476,117.80050630899092,220.94122999087077,34.337639956600924,358.2710675364295,167.39697874668187,25.303442652064028,40.01431816875732,45.03011835629404,24.513753874249687,27.47778013816032,9.720359358585918,15.722331326187968,55,854,5.44,5.26,6.1,5.5,DISCOM-4,15.40198845885181,Policy notes placeholder,Projects placeholder,Grid constraints placeholder,9.0,7.2,Notes placeholder,2025,0.0003313718327786742,0.1020445467438368
Meghalaya,78000000,2870,132519,22015,10493.905624927658,3793.995469992498,4292.750814827672,2065.930877084349,3909.483660787844,1274.4396281695913,4968.003980196869,1088.9383937486823,524.3490626581103,36.52726691399526,469.4945436978744,20.51311830120101,353.1883113806366,174.7078634069873,115.39420059566058,88,659,8.64,8.94,8.71,9.89,DISCOM-4,13.038713828520422,Policy notes placeholder,Projects placeholder,Grid constraints placeholder,5.3,4.4,Notes placeholder,2025,0.003542847015883567,3.9166779313250824
Mizoram,85000000,26196,37735,24513,9951.058006975314,3564.7182543238264,2460.346125028253,1293.7094923466857,1970.1583707202333,2327.6483811143,3303.0155912562864,1210.2314815120326,550.1805495133433,39.34121465610552,310.6557643495748,13.944559474458156,616.0965047167232,285.10933516570657,296.3605471387798,32,586,8.58,7.72,9.53,8.78,DISCOM-2,14.275921872786672,Policy notes placeholder,Projects placeholder,Grid constraints placeholder,4.8,6.9,Notes placeholder,2025,0.00823256298793096,0.33635111561317954
Nagaland,147000000,14646,199639,38039,16947.989334094826,2413.0780062795866,5250.687535095617,2061.841904446488,11337.999035499965,1235.1165021530358,4937.450971775166,1882.1569224523496,1705.7526330804492,30.070860008345427,637.8385416616854,11.844073720100624,1012.2739876116076,619.3524125476621,457.89970465541415,59,447,6.9,6.52,7.37,8.06,DISCOM-3,15.955030952178454,Policy notes placeholder,Projects placeholder,Grid constraints placeholder,6.5,4.0,Notes placeholder,2025,0.0031949596104052084,1.324096916009867
Odisha,126000000,36585,71883,36664,13076.080330586648,2204.701472771685,2460.1279257098868,1806.164753979734,6424.246770660984,2026.9591524733191,2000.6145200949015,3419.3291869053965,606.0338837185793,18.95003258694117,441.8521078012501,20.219576677026456,1740.1380844387047,558.1370308167494,990.3533612415118,71,760,8.62,9.07,9.73,10.03,DISCOM-1,14.901392175473228,Policy notes placeholder,Projects placeholder,Grid constraints placeholder,7.6,7.5,Notes placeholder,2025,0.006146823418628189,0.37914854804249287
Punjab,66000000,45780,188457,23647,15138.87554580837,3076.206425142173,1737.1247537871654,1146.7293257438305,1394.0614330215449,571.4043179730027,3260.4308785282965,1716.261965636484,755.9367112676489,52.84060445306814,478.5560806101074,19.947846774524177,602.0665836275074,283.3008031044923,357.336037596761,91,165,5.61,5.92,5.24,5.28,DISCOM-3,13.443991795818947,Policy notes placeholder,Projects placeholder,Grid constraints placeholder,7.9,8.2,Notes placeholder,2025,0.0025393383138334336,0.15164173427608843
Rajasthan,60000000,20244,15778,13743,4723.154490502305,1328.8040978591605,1798.723565162855,173.47031875246995,716.5384242181194,1191.3764658397945,1273.403312555265,1049.4553370064828,290.9230392056002,25.670561510000407,144.37253973273133,23.8451771525548,394.5092153744213,252.0340993508873,261.8842657187018,63,811,7.23,6.85,8.27,6.78,DISCOM-1,11.47258446690811,Policy notes placeholder,Projects placeholder,Grid constraints placeholder,5.2,7.8,Notes placeholder,2025,0.009150243359914522,0.20898901104621923
Sikkim,112000000,29786,152019,4680,1643.3785071701843,709.6596753559721,289.9440406766103,152.13205788868524,1273.6628153243078,355.21395725475514,756.6302492196065,388.8243724645741,110.05903535223683,57.72884599172064,115.59677634797414,18.188609683741465,78.66641599335631,26.879195246231127,29.134342853363016,26,943,6.82,6.68,7.31,6.43,DISCOM-1,16.191316774642793,Policy notes placeholder,Projects placeholder,Grid constraints placeholder,4.7,5.8,Notes placeholder,2025,0.0007604100562954246,0.09314212698124097
Tamil Nadu,6000000,16929,638,25349,16569.838624491862,1497.0497497119068,4336.567645860849,695.7079823819261,7051.798244457762,1240.5163285944295,3335.8537720407726,947.6764567420912,1103.2702010032936,55.37110641016928,685.95934708096,12.04298197670826,868.3925814510212,387.3067195097037,588.3609423500274,87,858,7.88,8.62,7.02,9.08,DISCOM-4,11.974276371638904,Policy notes placeholder,Projects placeholder,Grid constraints placeholder,5.4,4.0,Notes placeholder,2025,1.0751713904090283,0.74285810159106
Telangana,26000000,7605,89170,40714,17948.084880745202,5010.346429714905,4950.799163172136,992.0241382189284,9991.381691279432,3480.4537357195645,1540.8319501812184,2278.2073220635302,1195.3027657925927,21.10390509645507,548.8495321171501,11.167451832631858,855.3557563175701,552.9580226329085,323.79740889816594,24,600,5.75,6.24,5.36,5.34,DISCOM-4,15.750694907724949,Policy notes placeholder,Projects placeholder,Grid constraints placeholder,5.7,3.6,Notes placeholder,2025,0.006155091758631268,2.2736192898413865
Tripura,150000000,14487,18992,36559,23021.98697719258,5517.051993498032,2031.1630093223944,3521.736958743664,7556.220844292271,635.7200294514281,4372.362099972429,1839.2490021292583,1445.3930877511589,53.360912834372215,561.3535422759168,14.650871902717938,598.772370641374,202.78038668778024,346.00887626038343,27,898,7.76,7.53,7.34,8.14,DISCOM-3,10.671433072665549,Policy notes placeholder,Projects placeholder,Grid constraints placeholder,4.6,7.5,Notes placeholder,2025,0.029557368485463184,0.9942397995337464
Uttar Pradesh,88000000,35318,3045,14076,7639.677585365459,1593.1756342378458,1933.2910982342407,368.5819108299392,3720.165897727811,1201.1622140014888,954.9534577189122,286.448119353387,201.66702294378217,15.59101114435227,368.4941397345619,12.283102528123583,518.2506235594254,333.1047337230173,187.09950897748985,97,910,8.99,8.55,9.82,10.72,DISCOM-1,15.63129444739918,Policy notes placeholder,Projects placeholder,Grid constraints placeholder,4.3,8.0,Notes placeholder,2025,0.12101613784386268,0.1744926011892406
